price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,comes_furnished,laundry_options,parking_options
671,apartment,766,1,1.0,1,1,1,0,0,laundry in bldg,carport
775,apartment,708,1,1.0,0,0,1,0,0,laundry on site,carport
1550,apartment,1500,3,2.5,1,1,1,0,0,laundry on site,off-street parking
850,apartment,750,1,1.0,1,1,1,0,0,w/d in unit,
619,apartment,949,2,2.0,1,1,0,1,1,w/d in unit,off-street parking
1145,apartment,1308,2,2.0,1,1,1,0,0,w/d hookups,attached garage
1260,apartment,825,1,1.0,1,1,1,0,0,w/d in unit,carport
857,apartment,777,2,1.0,1,1,1,0,0,w/d hookups,street parking
885,apartment,782,1,1.0,1,1,1,0,0,,
1941,apartment,1612,2,2.0,0,0,1,0,0,,
1165,apartment,1190,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
1152,apartment,1165,2,2.0,1,1,1,0,0,w/d hookups,
1200,cottage/cabin,500,1,1.0,0,0,0,0,0,no laundry on site,off-street parking
1585,apartment,1200,2,2.5,1,1,1,0,0,w/d in unit,attached garage
1978,apartment,961,2,2.0,1,1,1,0,0,w/d in unit,detached garage
1025,apartment,800,2,1.0,1,0,0,0,0,laundry on site,
2455,apartment,1038,2,2.0,1,1,0,0,0,w/d in unit,detached garage
623,apartment,742,2,1.0,1,1,1,0,0,,
699,apartment,700,1,1.0,1,1,1,0,0,laundry in bldg,off-street parking
800,apartment,687,1,1.0,1,1,1,0,0,laundry in bldg,
699,apartment,662,1,1.0,1,1,1,0,0,w/d hookups,
1365,apartment,1080,2,2.0,0,0,1,0,0,,
1125,apartment,975,2,1.0,1,1,0,0,0,laundry in bldg,off-street parking
2350,townhouse,840,2,1.5,0,0,1,0,0,laundry on site,off-street parking
2750,apartment,1180,2,2.0,0,0,1,0,0,w/d in unit,attached garage
900,cottage/cabin,500,0,1.0,0,1,0,0,0,no laundry on site,off-street parking
1550,apartment,898,2,1.0,1,1,1,0,0,w/d in unit,carport
1300,condo,300,0,1.0,0,0,1,0,0,laundry on site,off-street parking
903,apartment,761,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
1025,house,925,3,1.0,0,0,1,0,0,w/d hookups,off-street parking
1800,house,2589,4,3.0,1,1,1,0,0,w/d hookups,attached garage
1700,apartment,820,1,1.0,0,0,0,0,0,w/d in unit,detached garage
1495,apartment,2200,4,3.0,1,1,1,0,0,laundry on site,
1275,apartment,1100,2,2.0,1,1,0,0,0,w/d in unit,off-street parking
2900,townhouse,1080,2,2.5,1,1,0,0,0,w/d in unit,carport
875,apartment,1200,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
1584,apartment,916,1,1.0,1,1,0,0,0,w/d in unit,off-street parking
1299,apartment,1000,2,2.0,1,1,1,0,0,laundry on site,
1115,apartment,1190,2,2.0,1,1,0,0,0,w/d hookups,off-street parking
1325,apartment,676,1,1.0,1,1,1,0,0,laundry on site,carport
842,apartment,1137,3,2.0,1,1,1,1,0,w/d hookups,
1859,apartment,900,2,2.5,1,1,1,0,0,w/d hookups,off-street parking
1595,apartment,1400,2,1.0,1,0,1,0,0,w/d in unit,detached garage
700,apartment,1175,3,2.0,0,0,1,0,0,w/d in unit,off-street parking
1195,apartment,551,1,1.0,1,1,1,0,0,,
1165,apartment,755,1,1.0,1,1,1,0,0,laundry on site,off-street parking
2800,townhouse,1050,3,2.0,0,0,0,0,1,w/d in unit,street parking
2000,townhouse,1900,3,3.0,0,0,1,0,0,,
1799,apartment,951,2,2.0,1,1,1,0,0,w/d in unit,carport
2280,apartment,1287,2,2.0,1,1,1,0,0,,
650,apartment,800,2,1.0,0,0,0,0,0,w/d hookups,carport
530,apartment,1050,3,1.0,1,1,0,0,0,,
1775,apartment,1451,2,2.0,0,0,1,0,0,,
1089,apartment,897,2,2.0,1,1,0,0,0,w/d in unit,
900,house,1330,2,2.0,1,1,1,0,0,,
1200,house,1200,3,0.0,1,1,1,1,0,,
789,apartment,850,2,1.0,1,1,1,0,0,laundry on site,off-street parking
895,apartment,500,1,1.0,1,1,1,0,0,laundry on site,
995,apartment,921,2,1.0,1,1,1,0,0,laundry in bldg,carport
2729,apartment,1755,2,2.0,1,1,1,1,0,w/d in unit,
1215,apartment,699,0,1.0,1,1,0,0,0,w/d in unit,attached garage
1275,apartment,1032,3,1.0,1,1,0,0,0,,
2250,apartment,707,1,1.0,1,1,1,1,0,laundry in bldg,attached garage
743,apartment,900,2,1.0,1,1,1,0,0,laundry on site,
795,apartment,1280,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1800,apartment,1134,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1385,apartment,966,2,2.0,0,0,1,0,0,,
700,house,1200,3,2.0,0,0,1,0,0,,
715,apartment,802,1,1.0,1,1,1,0,0,laundry on site,street parking
589,apartment,600,1,1.0,1,1,0,0,0,laundry on site,off-street parking
1049,apartment,797,1,1.0,1,1,1,0,0,,
1100,house,1394,3,2.0,1,1,1,1,1,w/d in unit,attached garage
1650,apartment,775,1,1.0,0,0,1,0,0,w/d in unit,street parking
900,apartment,600,1,1.0,0,0,0,0,1,laundry on site,off-street parking
1750,townhouse,1695,3,2.0,1,1,0,0,0,w/d in unit,off-street parking
800,apartment,665,1,1.0,1,1,0,0,0,w/d in unit,
1165,apartment,1280,3,1.5,1,1,1,0,0,w/d in unit,off-street parking
795,apartment,700,1,1.0,1,0,1,0,0,laundry in bldg,carport
1200,apartment,1380,3,2.0,1,1,0,0,0,w/d in unit,off-street parking
1199,apartment,1200,3,2.0,1,1,1,0,0,,
1112,apartment,597,1,1.0,1,1,1,0,0,laundry on site,carport
740,apartment,875,2,1.0,1,1,1,0,0,laundry on site,
675,apartment,750,1,1.0,0,0,1,0,0,laundry in bldg,detached garage
1225,apartment,938,2,2.0,1,1,0,0,0,w/d in unit,carport
850,house,873,3,1.5,0,1,1,1,0,w/d hookups,attached garage
1365,apartment,1260,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1395,apartment,1219,2,2.0,1,1,1,0,0,w/d in unit,street parking
849,apartment,804,2,1.0,0,0,1,0,0,,
518,apartment,635,1,1.0,1,1,0,0,0,laundry in bldg,carport
1125,apartment,1000,1,1.0,0,0,0,0,0,laundry in bldg,off-street parking
824,apartment,960,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
625,apartment,900,2,1.0,0,0,1,0,0,w/d hookups,detached garage
825,apartment,1275,3,2.0,0,0,1,0,0,,
1800,house,2400,5,3.0,0,0,0,0,0,w/d hookups,attached garage
875,apartment,900,2,1.0,0,0,0,0,0,w/d in unit,carport
1200,house,2029,3,2.0,0,0,1,0,0,,
1545,apartment,751,1,1.0,1,1,0,1,1,w/d in unit,attached garage
1470,apartment,950,2,1.0,1,1,1,0,0,laundry on site,off-street parking
850,house,2096,3,2.5,1,1,1,0,0,,
1050,apartment,904,1,1.0,0,0,1,0,0,,
1995,house,2094,3,2.0,1,1,1,0,0,w/d hookups,attached garage
2045,apartment,1080,3,2.0,1,1,1,0,0,laundry in bldg,
839,apartment,1050,2,2.0,1,1,0,0,0,w/d hookups,off-street parking
750,apartment,780,1,1.0,1,1,1,0,0,w/d hookups,
1500,apartment,700,1,1.0,1,1,1,1,1,w/d in unit,attached garage
1127,apartment,739,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
1025,apartment,1000,2,2.0,1,1,1,0,0,w/d in unit,
700,apartment,600,2,1.0,1,1,0,0,0,,off-street parking
879,apartment,1000,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1060,townhouse,1135,2,1.5,1,1,1,0,0,w/d hookups,
1195,apartment,1908,3,2.0,1,1,1,0,0,laundry on site,street parking
899,apartment,1144,2,2.0,1,1,1,0,0,,
1200,apartment,832,2,1.0,1,1,1,0,0,,
960,apartment,940,2,1.0,1,1,0,0,0,laundry in bldg,off-street parking
875,house,900,1,1.0,0,0,1,0,0,laundry on site,off-street parking
1645,apartment,707,1,1.0,1,1,1,1,0,w/d in unit,off-street parking
795,townhouse,1200,2,2.5,1,1,1,0,0,w/d in unit,off-street parking
998,apartment,498,1,1.0,1,1,1,0,0,w/d in unit,
585,apartment,404,1,1.0,1,1,1,0,0,laundry on site,
1239,apartment,600,1,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1135,apartment,1295,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1800,apartment,761,1,1.0,1,1,1,1,0,w/d in unit,
795,townhouse,1200,3,1.5,1,1,1,0,0,w/d hookups,off-street parking
1429,apartment,1076,2,2.0,1,1,1,0,0,w/d in unit,carport
695,apartment,600,0,1.0,1,0,0,0,0,laundry on site,off-street parking
409,apartment,1125,4,2.0,1,1,1,1,1,w/d in unit,off-street parking
899,apartment,867,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
475,apartment,515,1,1.0,1,1,1,0,1,laundry on site,off-street parking
917,apartment,970,2,1.0,1,1,1,0,0,laundry in bldg,carport
1195,apartment,864,2,1.0,1,1,0,0,0,laundry on site,off-street parking
1275,apartment,450,1,1.0,0,0,0,0,1,laundry on site,off-street parking
1078,apartment,850,1,1.0,1,1,1,0,0,w/d hookups,
709,apartment,663,1,1.0,1,1,1,0,0,laundry on site,
760,apartment,1032,2,1.0,0,0,1,0,0,w/d hookups,
861,apartment,1055,3,2.0,1,1,0,0,0,laundry in bldg,
910,apartment,658,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1625,apartment,800,1,1.0,1,0,0,0,0,laundry on site,attached garage
836,apartment,1217,4,0.0,0,0,1,0,0,laundry on site,
900,apartment,787,2,1.0,1,1,1,0,0,laundry on site,off-street parking
1115,apartment,1360,3,2.0,1,1,0,0,0,w/d in unit,street parking
1395,house,1700,4,2.0,1,1,1,0,0,w/d hookups,attached garage
1295,apartment,860,1,1.0,1,1,1,0,0,w/d in unit,
1800,apartment,1552,3,2.0,1,1,1,0,0,w/d in unit,attached garage
845,apartment,800,2,1.0,0,0,1,0,0,laundry on site,carport
1220,apartment,1082,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
1099,apartment,1101,2,2.0,1,1,1,0,0,w/d in unit,attached garage
1004,apartment,1062,2,2.0,0,0,1,0,0,,
1251,apartment,507,0,1.0,1,1,0,1,0,w/d in unit,attached garage
1800,apartment,664,1,1.0,0,0,1,0,0,,
2750,house,1400,4,2.0,1,1,0,0,0,w/d hookups,off-street parking
1554,apartment,1183,3,2.0,1,1,0,0,0,w/d in unit,off-street parking
634,apartment,850,2,1.0,1,1,1,0,0,,
1765,apartment,675,1,1.0,1,1,1,0,0,laundry on site,carport
986,apartment,984,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
1100,house,1400,3,1.5,0,0,1,0,0,w/d hookups,attached garage
1145,apartment,875,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
915,apartment,825,1,1.0,1,1,0,0,0,w/d in unit,
960,manufactured,960,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
1149,apartment,1093,2,2.5,1,1,1,0,0,w/d hookups,
695,apartment,865,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
840,apartment,840,2,1.0,1,1,0,0,0,laundry on site,off-street parking
805,apartment,919,2,1.5,0,0,1,0,0,w/d hookups,carport
1350,apartment,1261,2,2.0,1,1,1,0,0,w/d in unit,carport
729,apartment,600,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
1095,apartment,824,1,1.0,1,1,1,0,0,w/d in unit,
925,apartment,825,2,1.0,1,1,1,0,0,w/d hookups,
830,townhouse,1000,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
1170,apartment,1156,2,2.0,1,1,1,0,0,laundry on site,
1340,apartment,1100,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1165,apartment,763,2,1.0,1,1,0,0,0,laundry on site,off-street parking
515,apartment,500,1,1.0,1,1,0,0,0,laundry in bldg,
1310,apartment,1500,3,1.0,1,1,0,0,0,w/d in unit,off-street parking
995,apartment,914,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1234,apartment,820,1,1.0,1,1,1,0,0,,
684,apartment,330,1,1.0,1,1,1,0,0,laundry on site,
855,apartment,950,2,1.5,0,0,1,0,0,,
1951,apartment,1054,2,2.0,1,1,0,0,0,w/d in unit,attached garage
1175,apartment,852,2,1.0,0,0,1,0,0,,
795,apartment,500,0,1.0,1,0,0,0,0,laundry in bldg,off-street parking
1200,condo,1138,2,2.0,1,1,1,0,0,,
1250,apartment,900,2,2.0,1,0,0,0,0,laundry on site,carport
995,apartment,1073,2,2.0,1,1,1,0,0,,
1000,apartment,1327,3,0.0,1,1,1,0,0,w/d in unit,attached garage
620,house,835,2,1.0,1,1,1,0,0,,
849,apartment,520,0,1.0,1,1,1,0,0,laundry on site,
1920,apartment,669,0,1.0,1,1,0,0,0,,
1300,house,1600,3,2.0,0,0,1,0,0,,
913,apartment,990,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1229,apartment,995,2,2.0,1,1,1,0,0,,
625,apartment,975,2,1.0,1,1,1,0,0,w/d hookups,
1245,apartment,847,1,1.5,1,1,1,0,0,w/d in unit,
2455,apartment,1293,2,2.0,1,1,0,1,1,w/d hookups,
975,manufactured,1156,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
908,townhouse,1200,3,1.0,1,1,1,0,0,w/d hookups,off-street parking
1054,apartment,627,1,1.0,1,1,0,0,0,w/d in unit,attached garage
2100,house,1400,3,2.0,0,0,1,0,0,laundry on site,attached garage
1209,apartment,933,2,2.0,1,1,0,0,0,w/d in unit,
1340,apartment,963,2,2.0,1,1,0,1,0,w/d in unit,off-street parking
780,apartment,950,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
2780,apartment,1185,4,2.0,0,0,1,0,0,w/d in unit,off-street parking
989,apartment,800,2,1.0,1,1,0,0,0,laundry on site,
850,apartment,733,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
1140,apartment,1216,3,2.0,0,0,1,0,0,,
662,apartment,966,2,1.0,1,0,1,0,0,,
1492,apartment,680,2,1.0,1,1,1,0,0,laundry on site,off-street parking
1169,apartment,1065,2,2.0,1,1,1,0,0,laundry in bldg,off-street parking
1770,apartment,717,1,1.0,1,1,0,0,0,,
980,apartment,768,0,1.0,1,1,0,0,0,w/d in unit,off-street parking
720,apartment,1050,2,2.0,1,1,0,0,0,w/d in unit,
1400,house,2200,3,2.0,0,0,1,0,0,w/d hookups,
1476,apartment,870,2,2.0,1,1,1,0,0,laundry on site,carport
650,manufactured,800,3,1.0,1,1,1,0,0,w/d hookups,
670,apartment,925,2,2.0,1,1,1,0,0,w/d hookups,
890,apartment,725,2,1.0,1,1,0,0,0,laundry on site,off-street parking
995,apartment,1000,3,1.5,1,1,1,0,0,,
536,apartment,640,1,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1475,apartment,833,2,1.0,1,1,0,0,0,laundry in bldg,carport
910,apartment,732,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
299,townhouse,912,2,1.0,0,0,1,0,0,laundry on site,
2242,apartment,1071,1,1.0,0,0,1,0,0,,
1145,apartment,1046,3,2.0,0,0,1,0,0,w/d in unit,off-street parking
999,apartment,1250,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
1093,apartment,1301,2,1.0,1,1,0,0,0,w/d in unit,
1009,apartment,471,1,1.0,1,1,0,0,1,w/d in unit,attached garage
990,apartment,583,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1200,apartment,745,1,1.0,1,1,1,0,0,w/d in unit,detached garage
695,apartment,920,2,1.0,1,1,1,0,0,laundry on site,off-street parking
250,apartment,750,1,1.0,0,0,1,0,0,w/d hookups,off-street parking
1000,apartment,1755,3,2.0,1,1,1,0,0,w/d in unit,detached garage
450,apartment,700,1,1.0,0,0,0,0,0,w/d hookups,off-street parking
715,apartment,960,2,1.0,0,0,1,0,0,laundry on site,off-street parking
812,apartment,927,2,1.5,0,0,0,1,0,w/d in unit,
650,apartment,710,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1385,apartment,735,1,1.0,0,0,1,0,0,,
975,apartment,2512,4,3.0,0,0,1,0,0,,
1417,apartment,693,1,1.0,1,1,0,0,0,w/d in unit,street parking
845,apartment,1030,2,2.0,1,1,1,0,0,laundry in bldg,off-street parking
1514,apartment,1280,3,2.0,1,1,1,0,0,w/d hookups,
870,apartment,1075,2,1.0,1,1,0,0,0,laundry in bldg,off-street parking
990,apartment,1015,2,2.0,1,1,1,0,0,,
750,apartment,866,2,1.0,1,1,1,0,0,laundry on site,off-street parking
905,apartment,960,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1633,apartment,728,1,1.0,1,1,1,1,0,laundry on site,detached garage
879,apartment,804,2,1.0,0,0,1,0,0,,
1650,apartment,950,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1240,apartment,1308,2,2.0,1,1,1,1,0,laundry in bldg,off-street parking
610,apartment,750,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1649,apartment,1212,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1649,condo,1049,1,1.5,0,0,1,0,0,w/d in unit,
1230,apartment,870,1,1.0,1,1,1,0,0,w/d in unit,attached garage
1079,apartment,1020,2,2.0,1,1,1,0,0,w/d hookups,street parking
585,apartment,404,1,1.0,1,1,1,0,0,laundry on site,
569,house,1568,3,2.0,0,1,1,0,0,,attached garage
1100,apartment,795,1,1.0,0,0,1,0,0,laundry on site,carport
1150,house,1420,3,1.5,1,1,1,0,0,,
750,apartment,1000,2,1.0,0,0,1,0,0,w/d hookups,off-street parking
1099,apartment,1249,2,2.0,1,1,1,0,0,w/d in unit,
1000,manufactured,1216,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
770,apartment,978,2,2.0,1,1,1,0,0,w/d hookups,
600,apartment,480,0,1.0,1,1,1,0,0,laundry on site,off-street parking
975,house,1144,5,2.5,1,1,1,0,0,,
1577,apartment,947,2,1.5,1,1,1,0,0,laundry on site,off-street parking
1692,apartment,600,1,1.0,1,1,1,0,0,laundry on site,carport
1199,apartment,600,1,1.0,1,0,0,0,0,laundry in bldg,off-street parking
675,house,1800,3,1.0,1,0,1,0,0,w/d hookups,street parking
2144,apartment,1185,2,2.0,1,1,1,0,0,w/d hookups,
899,apartment,920,1,1.0,1,1,1,0,0,w/d hookups,
2000,house,1600,3,2.0,0,0,0,0,0,w/d hookups,carport
850,apartment,1058,3,2.0,0,0,1,0,0,laundry on site,carport
743,manufactured,1216,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1510,apartment,731,2,2.0,0,1,1,0,0,w/d in unit,no parking
768,apartment,1015,2,2.0,1,1,1,0,0,w/d in unit,street parking
1125,townhouse,1100,2,1.5,0,0,1,0,0,w/d hookups,off-street parking
825,apartment,960,2,1.5,1,1,1,0,0,laundry on site,off-street parking
1095,apartment,850,2,1.0,1,1,1,0,0,laundry in bldg,
1270,apartment,870,2,1.0,1,1,1,0,0,,
2843,apartment,990,1,1.0,1,1,1,0,0,w/d in unit,attached garage
1650,apartment,974,0,1.0,1,1,0,0,0,w/d in unit,street parking
771,apartment,735,2,1.0,0,0,1,0,0,,
715,apartment,570,1,1.0,1,1,1,0,0,laundry on site,street parking
849,apartment,700,2,1.0,1,1,0,0,0,laundry in bldg,off-street parking
1900,apartment,1020,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
1576,apartment,1056,2,1.5,1,1,1,0,0,w/d hookups,
849,apartment,777,1,1.0,1,1,0,0,0,w/d hookups,
605,apartment,820,1,1.0,1,1,1,0,0,w/d hookups,carport
505,apartment,550,1,1.0,0,0,1,1,0,laundry on site,street parking
1395,in-law,700,1,1.0,1,1,0,0,0,,
1114,apartment,1172,2,2.0,1,1,1,1,0,laundry on site,
1010,apartment,700,1,1.0,1,1,1,0,0,w/d in unit,carport
1345,apartment,980,2,2.0,1,1,1,0,0,laundry in bldg,off-street parking
699,apartment,910,2,1.0,1,1,1,0,0,,
1700,apartment,803,1,1.0,1,1,0,0,0,w/d in unit,attached garage
1259,townhouse,1353,3,2.0,1,1,1,0,0,w/d hookups,street parking
1800,condo,2055,3,3.0,1,1,0,0,0,w/d hookups,attached garage
1345,apartment,1300,3,2.0,1,1,1,0,0,w/d in unit,off-street parking
850,manufactured,1500,3,2.0,1,1,1,0,0,laundry on site,off-street parking
1938,house,1914,3,2.5,1,1,1,0,0,w/d hookups,attached garage
1385,apartment,1094,2,2.0,1,1,0,0,0,w/d in unit,carport
1375,apartment,900,2,1.0,1,1,1,0,0,laundry on site,
1105,apartment,615,1,1.0,1,1,0,0,0,w/d in unit,
799,apartment,1000,2,1.5,1,1,1,0,0,w/d in unit,off-street parking
1895,apartment,1375,3,1.0,0,0,1,0,0,w/d in unit,off-street parking
521,apartment,595,1,1.0,1,1,1,0,0,laundry on site,off-street parking
895,apartment,950,2,1.5,1,1,0,0,0,w/d hookups,off-street parking
450,apartment,852,4,2.0,1,1,0,0,0,w/d in unit,off-street parking
1335,apartment,800,1,1.0,0,0,1,0,0,,
1975,apartment,1350,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
1248,apartment,697,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
890,apartment,756,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
1480,apartment,1070,2,1.0,1,1,1,0,0,w/d in unit,
945,apartment,1058,3,2.0,0,0,1,0,0,laundry on site,carport
729,apartment,1000,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
1435,apartment,955,2,2.0,0,0,1,0,0,,
900,apartment,900,2,1.0,0,0,0,0,1,no laundry on site,off-street parking
819,apartment,811,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
849,apartment,791,1,1.0,1,1,1,0,0,,
925,apartment,700,1,1.0,0,0,0,0,0,laundry on site,
1405,apartment,1164,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1479,apartment,1562,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
925,townhouse,786,1,1.5,0,0,1,0,0,w/d in unit,off-street parking
1245,apartment,824,1,1.0,1,1,1,0,0,w/d in unit,carport
1300,apartment,779,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
965,apartment,700,1,1.0,1,1,0,0,0,w/d hookups,carport
970,apartment,1076,2,2.0,1,1,1,0,0,w/d hookups,carport
409,apartment,1189,4,2.0,1,1,0,1,1,w/d in unit,off-street parking
1490,apartment,1215,2,2.0,1,1,1,0,0,w/d in unit,
2795,duplex,900,3,1.5,1,1,1,0,0,,off-street parking
1311,townhouse,1280,2,2.5,1,1,1,0,0,w/d in unit,off-street parking
950,manufactured,1216,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
725,apartment,875,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1350,apartment,966,2,2.0,0,0,1,0,0,,
1739,house,1548,4,2.0,1,1,1,0,0,w/d hookups,attached garage
1005,apartment,400,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1400,cottage/cabin,750,0,1.0,0,0,0,0,0,w/d in unit,off-street parking
900,apartment,650,1,1.0,0,0,0,0,1,no laundry on site,off-street parking
900,apartment,1000,2,2.0,0,1,0,0,0,laundry on site,off-street parking
1044,apartment,800,1,1.0,1,1,1,0,0,,
990,apartment,816,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
585,apartment,404,1,1.0,1,1,1,0,0,laundry on site,
560,apartment,363,1,1.0,1,1,0,1,0,,off-street parking
1150,duplex,1152,3,2.0,0,0,0,0,0,w/d hookups,off-street parking
1140,apartment,1023,2,2.0,1,1,0,0,0,w/d in unit,attached garage
699,apartment,665,1,1.0,1,1,1,0,0,laundry on site,carport
965,apartment,1000,2,2.0,1,1,1,0,0,w/d in unit,
660,apartment,1110,2,2.0,1,1,1,0,0,w/d hookups,
1275,house,1850,3,2.0,1,1,1,0,0,,
1250,townhouse,1075,2,1.5,1,1,1,0,0,w/d in unit,carport
950,apartment,750,1,1.0,1,1,1,1,0,w/d in unit,
972,apartment,1120,3,2.0,1,1,1,0,0,w/d hookups,
716,apartment,750,1,1.0,1,1,1,0,0,laundry on site,carport
955,apartment,952,2,1.5,1,1,1,0,0,w/d in unit,detached garage
1347,apartment,1257,3,2.0,1,1,1,0,0,w/d hookups,street parking
1189,apartment,751,1,1.0,1,1,0,0,0,w/d in unit,off-street parking
650,apartment,900,2,1.0,0,0,1,0,0,w/d hookups,off-street parking
650,cottage/cabin,900,1,1.0,0,0,1,0,0,,detached garage
1499,apartment,1100,2,2.0,1,1,1,0,0,w/d hookups,attached garage
899,apartment,972,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
920,apartment,921,2,2.0,1,1,0,0,0,w/d in unit,off-street parking
1180,apartment,750,1,1.0,1,1,1,0,0,w/d in unit,carport
975,apartment,1068,2,2.0,1,1,1,0,0,w/d hookups,
1735,apartment,912,2,1.0,1,1,1,1,0,w/d in unit,carport
2765,apartment,1109,2,2.0,0,0,1,0,0,,
1544,apartment,1221,2,2.0,1,1,0,0,0,w/d in unit,off-street parking
1025,apartment,900,1,1.0,0,0,1,0,0,,
520,house,820,3,2.0,1,1,1,0,0,,
1510,apartment,695,1,1.0,1,1,1,0,0,laundry on site,carport
755,apartment,935,2,2.0,1,1,0,0,0,w/d hookups,street parking
1575,apartment,1110,3,2.0,1,1,1,0,0,w/d in unit,
795,apartment,550,1,1.0,0,0,0,0,0,laundry on site,off-street parking
895,apartment,1010,2,2.0,1,1,1,0,0,w/d hookups,street parking
640,apartment,927,2,1.5,0,0,1,0,0,,
819,apartment,845,2,1.5,1,1,1,0,0,laundry on site,
1300,condo,704,1,1.0,1,0,1,0,0,w/d in unit,carport
1725,apartment,1710,4,2.0,1,1,0,0,0,w/d in unit,detached garage
1112,apartment,475,1,1.0,1,1,1,0,0,laundry on site,off-street parking
950,apartment,680,2,1.0,0,0,0,0,0,,
1360,house,1146,3,1.0,1,1,1,0,0,laundry on site,street parking
639,apartment,670,1,1.0,1,1,1,0,0,w/d in unit,
1400,apartment,950,2,2.0,1,1,0,0,0,laundry on site,carport
766,apartment,605,1,1.0,1,1,1,0,0,laundry on site,off-street parking
825,apartment,1020,2,1.0,0,0,1,1,0,,
700,apartment,1100,2,2.0,0,0,1,0,0,w/d hookups,off-street parking
975,townhouse,1400,3,2.5,1,1,0,0,0,w/d in unit,carport
895,apartment,950,2,1.0,0,0,1,0,0,laundry on site,off-street parking
1184,apartment,890,2,2.0,1,1,1,0,0,laundry on site,off-street parking
650,apartment,850,1,1.0,1,1,0,0,0,laundry on site,
1045,apartment,920,2,1.0,1,1,0,0,0,w/d in unit,carport
1985,apartment,1200,3,2.0,1,1,1,0,0,w/d in unit,off-street parking
645,apartment,1437,4,4.5,1,1,1,0,1,w/d in unit,off-street parking
525,apartment,992,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
750,apartment,750,2,1.0,0,0,0,0,0,no laundry on site,off-street parking
1549,townhouse,1393,2,2.5,1,1,0,0,0,w/d hookups,attached garage
599,apartment,885,2,2.0,1,1,1,0,0,laundry on site,off-street parking
1387,apartment,991,2,2.0,0,0,1,0,0,,
1350,house,1650,2,2.0,0,1,1,0,0,,
899,house,1100,3,1.0,0,0,0,0,0,w/d hookups,off-street parking
1235,apartment,933,2,1.5,1,1,1,0,0,w/d hookups,off-street parking
1181,townhouse,1400,3,2.5,1,1,1,0,0,w/d hookups,off-street parking
820,apartment,590,2,1.0,0,0,1,0,0,no laundry on site,off-street parking
1455,apartment,1250,3,2.0,0,0,1,0,0,,
1061,townhouse,900,2,1.5,1,1,1,0,0,w/d hookups,off-street parking
834,apartment,850,2,2.0,1,1,0,0,0,w/d in unit,off-street parking
870,apartment,720,1,2.0,1,1,0,1,0,laundry in bldg,off-street parking
440,apartment,980,2,2.0,0,1,1,0,0,,attached garage
